POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date,Year
117,Virat Kohli,67,41,163.41,4,4,SRH,Rajiv Gandhi Intl. Cricket Stadium,2014-05-20,2014
118,Gautam Gambhir,28,18,155.55,4,1,SRH,Eden Gardens,2014-05-24,2014
119,Dwayne Smith,79,51,154.9,4,8,DC,Arun Jaitley Stadium,2014-05-05,2014
120,Stuart Binny,48,32,150.0,4,1,SRH,Zayed Cricket Stadium,2014-04-18,2014
121,Brendon McCullum,67,45,148.88,4,5,PBKS,Zayed Cricket Stadium,2014-04-18,2014
122,Dwayne Smith,66,46,143.47,4,5,SRH,Sharjah Cricket Stadium,2014-04-27,2014
123,Rohit Sharma,30,21,142.85,4,0,DC,Wankhede Stadium,2014-05-23,2014
124,Dinesh Karthik,51,36,141.66,4,3,CSK,Arun Jaitley Stadium,2014-05-05,2014
125,Robin Uthappa,42,30,140.0,4,2,PBKS,Eden Gardens,2014-05-28,2014
126,JP Duminy,67,48,139.58,4,3,RCB,Sharjah Cricket Stadium,2014-04-17,2014
127,Mayank Agarwal,25,18,138.88,4,0,SRH,Arun Jaitley Stadium,2014-05-10,2014
128,David Miller,47,34,138.23,4,2,DC,IS Bindra Stadium,2014-05-25,2014
129,Robin Uthappa,41,30,136.66,4,2,SRH,Eden Gardens,2014-05-24,2014
130,Shikhar Dhawan,19,14,135.71,4,0,KKR,Rajiv Gandhi Intl. Cricket Stadium,2014-05-18,2014
131,Wriddhiman Saha,27,20,135.0,4,0,RR,IS Bindra Stadium,2014-05-23,2014
132,Virat Kohli,31,23,134.78,4,0,KKR,Sharjah Cricket Stadium,2014-04-24,2014
133,Shikhar Dhawan,64,49,130.61,4,2,CSK,JSCA Stadium,2014-05-22,2014
134,David Miller,26,20,130.0,4,0,RCB,Dubai International Stadium,2014-04-28,2014
135,Mitchell Starc,29,23,126.08,4,0,PBKS,M. Chinnaswamy Stadium,2014-05-09,2014
136,JP Duminy,39,31,125.8,4,1,RR,Arun Jaitley Stadium,2014-05-03,2014
137,Karun Nair,44,35,125.71,4,1,KKR,Narendra Modi Stadium,2014-05-05,2014
138,Wriddhiman Saha,59,47,125.53,4,3,MI,Wankhede Stadium,2014-05-03,2014
139,David Warner,61,49,124.48,4,3,RCB,M. Chinnaswamy Stadium,2014-05-04,2014
140,Suresh Raina,31,25,124.0,4,1,KKR,JSCA Stadium,2014-05-02,2014
141,Manan Vohra,47,38,123.68,4,2,DC,IS Bindra Stadium,2014-05-25,2014
142,Virender Sehwag,32,26,123.07,4,0,RCB,Dubai International Stadium,2014-04-28,2014
143,Aditya Tare,23,19,121.05,4,0,CSK,Dubai International Stadium,2014-04-25,2014
144,Ajinkya Rahane,23,19,121.05,4,0,RCB,Zayed Cricket Stadium,2014-04-26,2014
145,Ambati Rayudu,48,40,120.0,4,0,KKR,Zayed Cricket Stadium,2014-04-16,2014
146,Dwayne Smith,24,20,120.0,4,0,MI,Brabourne Stadium,2014-05-28,2014
147,Michael Hussey,39,33,118.18,4,1,CSK,Brabourne Stadium,2014-05-28,2014
148,Murali Vijay,40,34,117.64,4,1,MI,Sharjah Cricket Stadium,2014-04-27,2014
149,Ben Dunk,20,17,117.64,4,0,SRH,Dubai International Stadium,2014-04-30,2014
150,Rohit Sharma,39,34,114.7,4,2,PBKS,Wankhede Stadium,2014-05-03,2014
1,AB de Villiers,133,59,225.42,19,4,MI,Wankhede Stadium,2015-05-10,2015
2,Rohit Sharma,98,65,150.76,12,4,KKR,Eden Gardens,2015-04-08,2015
3,David Warner,61,28,217.85,11,1,CSK,Rajiv Gandhi Intl. Cricket Stadium,2015-05-02,2015
4,Shreyas Iyer,70,49,142.85,10,1,CSK,Shaheed Veer Narayan Singh International Cricket Stadium,2015-05-12,2015
5,David Warner,58,41,141.46,10,1,PBKS,IS Bindra Stadium,2015-04-27,2015
6,Andre Russell,66,36,183.33,9,2,PBKS,Maharashtra Cricket Association's International Stadium,2015-04-18,2015
7,Quinton de Kock,69,39,176.92,9,3,RCB,M. Chinnaswamy Stadium,2015-05-17,2015
8,Shane Watson,104,59,176.27,9,5,KKR,Brabourne Stadium,2015-05-16,2015
9,Steve Smith,68,40,170.0,9,2,SRH,Brabourne Stadium,2015-05-07,2015
10,Ajinkya Rahane,91,54,168.51,9,3,DC,Brabourne Stadium,2015-05-03,2015
11,David Warner,91,55,165.45,9,4,KKR,ACA-VDCA Stadium,2015-04-22,2015
12,Quinton de Kock,50,31,161.29,9,1,SRH,Shaheed Veer Narayan Singh International Cricket Stadium,2015-05-09,2015
13,Parthiv Patel,51,37,137.83,9,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2015-05-17,2015
14,Lendl Simmons,59,44,134.09,9,2,RCB,M. Chinnaswamy Stadium,2015-04-19,2015
15,Lendl Simmons,71,56,126.78,9,1,PBKS,IS Bindra Stadium,2015-05-03,2015
16,AB de Villiers,57,45,126.66,9,1,RR,M. Chinnaswamy Stadium,2015-04-29,2015
17,Dwayne Smith,57,48,118.75,9,1,MI,Eden Gardens,2015-05-24,2015
18,Ajinkya Rahane,62,56,110.71,9,0,SRH,ACA-VDCA Stadium,2015-04-16,2015
19,Dwayne Smith,62,30,206.66,8,4,MI,Wankhede Stadium,2015-04-17,2015
20,Hardik Pandya,61,31,196.77,8,2,KKR,Wankhede Stadium,2015-05-14,2015
21,Kedar Jadhav,63,34,185.29,8,2,SRH,Shaheed Veer Narayan Singh International Cricket Stadium,2015-05-09,2015
22,Dwayne Bravo,62,36,172.22,8,1,RR,Narendra Modi Stadium,2015-04-19,2015
23,Unmukt Chand,58,37,156.75,8,2,RCB,M. Chinnaswamy Stadium,2015-04-19,2015
24,Lendl Simmons,68,45,151.11,8,3,CSK,Eden Gardens,2015-05-24,2015
25,Brendon McCullum,66,44,150.0,8,3,PBKS,Chidambaram,2015-04-25,2015
26,Steve Smith,79,53,149.05,8,1,MI,Narendra Modi Stadium,2015-04-14,2015
27,Albie Morkel,73,55,132.72,8,1,CSK,Chidambaram,2015-04-09,2015
28,Gautam Gambhir,60,49,122.44,8,0,DC,Arun Jaitley Stadium,2015-04-20,2015
29,Kieron Pollard,70,34,205.88,7,5,RR,Narendra Modi Stadium,2015-04-14,2015
30,Chris Gayle,117,57,205.26,7,12,PBKS,M. Chinnaswamy Stadium,2015-05-06,2015
31,Brendon McCullum,100,56,178.57,7,9,SRH,Chidambaram,2015-04-11,2015
32,Chris Gayle,96,56,171.42,7,7,KKR,Eden Gardens,2015-04-11,2015
33,Sanju Samson,76,46,165.21,7,3,MI,Wankhede Stadium,2015-05-01,2015
34,Mandeep Singh,54,34,158.82,7,2,RR,Maharashtra Cricket Association's International Stadium,2015-05-20,2015
35,Shreyas Iyer,83,56,148.21,7,5,MI,Arun Jaitley Stadium,2015-04-23,2015
36,Shikhar Dhawan,42,29,144.82,7,1,MI,Wankhede Stadium,2015-04-25,2015
37,Mayank Agarwal,68,48,141.66,7,2,PBKS,Maharashtra Cricket Association's International Stadium,2015-04-15,2015
38,Robin Uthappa,80,58,137.93,7,1,CSK,Eden Gardens,2015-04-30,2015
39,Brendon McCullum,81,61,132.78,7,4,RR,Chidambaram,2015-05-10,2015
40,Gautam Gambhir,57,43,132.55,7,1,MI,Eden Gardens,2015-04-08,2015
41,Yuvraj Singh,57,44,129.54,7,2,MI,Wankhede Stadium,2015-05-05,2015
42,Gautam Gambhir,58,46,126.08,7,1,RCB,Eden Gardens,2015-04-11,2015
43,Andre Russell,41,17,241.17,6,2,RCB,Eden Gardens,2015-04-11,2015
44,Brendon McCullum,46,20,230.0,6,2,MI,Wankhede Stadium,2015-04-17,2015
45,Robin Uthappa,39,17,229.41,6,1,CSK,Chidambaram,2015-04-28,2015
46,Sarfaraz Khan,45,21,214.28,6,1,RR,M. Chinnaswamy Stadium,2015-04-29,2015
47,David Warner,57,27,211.11,6,4,RCB,M. Chinnaswamy Stadium,2015-04-13,2015
48,Kieron Pollard,49,24,204.16,6,2,RCB,Wankhede Stadium,2015-05-10,2015
49,Rohit Sharma,50,26,192.3,6,2,CSK,Eden Gardens,2015-05-24,2015
50,Virender Sehwag,36,19,189.47,6,1,MI,Wankhede Stadium,2015-04-12,2015
51,David Wiese,47,25,188.0,6,2,MI,M. Chinnaswamy Stadium,2015-04-19,2015
52,Mayank Agarwal,37,21,176.19,6,1,RR,Arun Jaitley Stadium,2015-04-12,2015
53,Virat Kohli,82,50,164.0,6,4,MI,Wankhede Stadium,2015-05-10,2015
54,Karun Nair,61,38,160.52,6,2,DC,Brabourne Stadium,2015-05-03,2015
55,David Warner,81,52,155.76,6,5,PBKS,Rajiv Gandhi Intl. Cricket Stadium,2015-05-11,2015
56,Shane Watson,73,47,155.31,6,4,CSK,Narendra Modi Stadium,2015-04-19,2015
57,Chris Gayle,62,40,155.0,6,4,DC,Arun Jaitley Stadium,2015-04-26,2015
58,Shikhar Dhawan,54,35,154.28,6,2,RR,Brabourne Stadium,2015-05-07,2015
59,Yusuf Pathan,40,26,153.84,6,1,DC,Arun Jaitley Stadium,2015-04-20,2015
60,Virat Kohli,35,23,152.17,6,0,DC,Arun Jaitley Stadium,2015-04-26,2015
61,Parthiv Patel,45,32,140.62,6,0,CSK,Chidambaram,2015-05-08,2015
62,AB de Villiers,47,34,138.23,6,0,RR,Narendra Modi Stadium,2015-04-24,2015
63,Ajinkya Rahane,76,55,138.18,6,2,CSK,Narendra Modi Stadium,2015-04-19,2015
64,Ajinkya Rahane,74,54,137.03,6,2,PBKS,Narendra Modi Stadium,2015-04-21,2015
65,Mayank Agarwal,52,40,130.0,6,1,PBKS,Arun Jaitley Stadium,2015-05-01,2015
66,Lendl Simmons,51,42,121.42,6,1,SRH,Wankhede Stadium,2015-04-25,2015
67,Murali Vijay,35,29,120.68,6,0,MI,Wankhede Stadium,2015-04-12,2015
68,Dwayne Smith,34,31,109.67,6,0,DC,Chidambaram,2015-04-09,2015
69,AB de Villiers,41,11,372.72,5,3,MI,M. Chinnaswamy Stadium,2015-04-19,2015
70,Harbhajan Singh,64,24,266.66,5,6,PBKS,Wankhede Stadium,2015-04-12,2015
71,Andre Russell,45,17,264.7,5,3,RCB,M. Chinnaswamy Stadium,2015-05-02,2015
72,Moises Henriques,57,22,259.09,5,4,RCB,Rajiv Gandhi Intl. Cricket Stadium,2015-05-15,2015
73,Wriddhiman Saha,31,12,258.33,5,1,RCB,IS Bindra Stadium,2015-05-13,2015
74,Andre Russell,51,21,242.85,5,4,PBKS,Eden Gardens,2015-05-09,2015
75,Axar Patel,40,21,190.47,5,2,RCB,M. Chinnaswamy Stadium,2015-05-06,2015
76,Faf du Plessis,20,11,181.81,5,0,KKR,Eden Gardens,2015-04-30,2015
77,Parthiv Patel,23,14,164.28,5,0,RR,Wankhede Stadium,2015-05-01,2015
78,AB de Villiers,46,28,164.28,5,2,SRH,M. Chinnaswamy Stadium,2015-04-13,2015
79,Parthiv Patel,59,36,163.88,5,3,PBKS,IS Bindra Stadium,2015-05-03,2015
80,Shaun Marsh,65,40,162.5,5,3,RR,Narendra Modi Stadium,2015-04-21,2015
81,David Warner,52,32,162.5,5,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,2015-05-15,2015
82,Rohit Sharma,50,31,161.29,5,1,CSK,Wankhede Stadium,2015-04-17,2015
83,AB de Villiers,21,14,150.0,5,0,CSK,Chidambaram,2015-05-04,2015
84,Shikhar Dhawan,26,18,144.44,5,0,CSK,Chidambaram,2015-04-11,2015
85,Steve Smith,33,23,143.47,5,0,PBKS,Maharashtra Cricket Association's International Stadium,2015-04-10,2015
86,Rohit Sharma,30,21,142.85,5,0,KKR,Wankhede Stadium,2015-05-14,2015
87,Yusuf Pathan,52,37,140.54,5,2,MI,Wankhede Stadium,2015-05-14,2015
88,Yuvraj Singh,54,39,138.46,5,3,PBKS,Maharashtra Cricket Association's International Stadium,2015-04-15,2015
89,Gautam Gambhir,31,23,134.78,5,0,SRH,Eden Gardens,2015-05-04,2015
90,Faf du Plessis,55,41,134.14,5,1,PBKS,IS Bindra Stadium,2015-05-16,2015
91,George Bailey,60,45,133.33,5,2,KKR,Maharashtra Cricket Association's International Stadium,2015-04-18,2015
92,David Warner,24,18,133.33,5,0,RR,Brabourne Stadium,2015-05-07,2015
93,Faf du Plessis,45,34,132.35,5,1,MI,Wankhede Stadium,2015-05-19,2015
94,JP Duminy,54,41,131.7,5,2,SRH,ACA-VDCA Stadium,2015-04-18,2015
95,Corey Anderson,50,38,131.57,5,3,RR,Narendra Modi Stadium,2015-04-14,2015
96,Gautam Gambhir,38,29,131.03,5,0,MI,Wankhede Stadium,2015-05-14,2015
97,Shane Watson,45,35,128.57,5,2,PBKS,Narendra Modi Stadium,2015-04-21,2015
98,Lendl Simmons,68,53,128.3,5,3,RCB,Wankhede Stadium,2015-05-10,2015
99,Yusuf Pathan,44,35,125.71,5,1,RR,Brabourne Stadium,2015-05-16,2015
100,Manoj Tiwary,32,28,114.28,5,0,KKR,Arun Jaitley Stadium,2015-04-20,2015
101,Suresh Raina,52,46,113.04,5,1,RCB,Chidambaram,2015-05-04,2015
102,Chris Gayle,35,10,350.0,4,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,2015-05-15,2015
103,Johan Botha,17,5,340.0,4,0,DC,Eden Gardens,2015-05-07,2015
104,Mandeep Singh,45,18,250.0,4,3,KKR,M. Chinnaswamy Stadium,2015-05-02,2015
105,Wriddhiman Saha,19,8,237.5,4,0,RR,Narendra Modi Stadium,2015-04-21,2015
106,Eoin Morgan,63,28,225.0,4,5,RR,Brabourne Stadium,2015-05-07,2015
107,Umesh Yadav,24,11,218.18,4,1,RR,Brabourne Stadium,2015-05-16,2015
108,Kieron Pollard,64,30,213.33,4,5,CSK,Wankhede Stadium,2015-04-17,2015
109,Pawan Negi,36,17,211.76,4,1,MI,Chidambaram,2015-05-08,2015
110,Pawan Negi,27,13,207.69,4,1,KKR,Eden Gardens,2015-04-30,2015
111,Ambati Rayudu,53,27,196.29,4,3,RR,Wankhede Stadium,2015-05-01,2015
112,Glenn Maxwell,43,22,195.45,4,3,KKR,Eden Gardens,2015-05-09,2015
113,Suresh Raina,62,32,193.75,4,6,RCB,M. Chinnaswamy Stadium,2015-04-22,2015
114,George Bailey,61,32,190.62,4,3,MI,Wankhede Stadium,2015-04-12,2015
115,Andre Russell,37,20,185.0,4,2,RR,Brabourne Stadium,2015-05-16,2015
116,Faf du Plessis,33,18,183.33,4,1,RCB,M. Chinnaswamy Stadium,2015-04-22,2015
117,MS Dhoni,53,29,182.75,4,4,SRH,Chidambaram,2015-04-11,2015
118,AB de Villiers,66,38,173.68,4,4,RR,Maharashtra Cricket Association's International Stadium,2015-05-20,2015
119,Andre Russell,55,32,171.87,4,4,CSK,Eden Gardens,2015-04-30,2015
120,Jagadeesha Suchith,34,21,161.9,4,2,PBKS,Wankhede Stadium,2015-04-12,2015
121,Yusuf Pathan,30,19,157.89,4,0,SRH,Eden Gardens,2015-05-04,2015
122,KL Rahul,44,28,157.14,4,1,RCB,M. Chinnaswamy Stadium,2015-04-13,2015
123,JP Duminy,67,43,155.81,4,3,RCB,M. Chinnaswamy Stadium,2015-05-17,2015
124,Manish Pandey,23,15,153.33,4,0,RCB,Eden Gardens,2015-04-11,2015
125,Faf du Plessis,33,22,150.0,4,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2015-05-02,2015
126,Suresh Raina,43,29,148.27,4,2,MI,Wankhede Stadium,2015-04-17,2015
127,Sarfaraz Khan,31,21,147.61,4,0,CSK,JSCA Stadium,2015-05-22,2015
128,Parthiv Patel,28,19,147.36,4,1,DC,Arun Jaitley Stadium,2015-04-23,2015
129,Manish Pandey,22,15,146.66,4,0,PBKS,Eden Gardens,2015-05-09,2015
130,David Warner,28,20,140.0,4,0,DC,ACA-VDCA Stadium,2015-04-18,2015
131,Parthiv Patel,35,25,140.0,4,1,CSK,Wankhede Stadium,2015-05-19,2015
132,Ajinkya Rahane,23,17,135.29,4,0,CSK,Chidambaram,2015-05-10,2015
133,Mandeep Singh,27,20,135.0,4,0,RR,M. Chinnaswamy Stadium,2015-04-29,2015
134,Shreyas Iyer,54,40,135.0,4,3,PBKS,Arun Jaitley Stadium,2015-05-01,2015
135,Corey Anderson,55,41,134.14,4,3,KKR,Eden Gardens,2015-04-08,2015
136,Shikhar Dhawan,24,18,133.33,4,0,PBKS,Rajiv Gandhi Intl. Cricket Stadium,2015-05-11,2015
137,Murali Vijay,28,21,133.33,4,1,KKR,Eden Gardens,2015-05-09,2015
138,Iqbal Abdulla,20,15,133.33,4,0,MI,M. Chinnaswamy Stadium,2015-04-19,2015
139,Murali Vijay,24,18,133.33,4,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2015-05-11,2015
140,Brendon McCullum,20,15,133.33,4,0,RCB,Chidambaram,2015-05-04,2015
141,Robin Uthappa,35,28,125.0,4,0,RCB,Eden Gardens,2015-04-11,2015
142,Lendl Simmons,38,31,122.58,4,1,RR,Wankhede Stadium,2015-05-01,2015
143,Ambati Rayudu,49,40,122.5,4,1,DC,Wankhede Stadium,2015-05-05,2015
144,Yuvraj Singh,22,18,122.22,4,0,RR,Brabourne Stadium,2015-05-03,2015
145,Virat Kohli,51,42,121.42,4,2,CSK,M. Chinnaswamy Stadium,2015-04-22,2015
146,Suresh Raina,41,34,120.58,4,0,PBKS,IS Bindra Stadium,2015-05-16,2015
147,Shikhar Dhawan,50,42,119.04,4,2,RCB,M. Chinnaswamy Stadium,2015-04-13,2015
148,Shane Watson,26,22,118.18,4,1,RCB,Narendra Modi Stadium,2015-04-24,2015
149,Ajinkya Rahane,46,39,117.94,4,0,MI,Narendra Modi Stadium,2015-04-14,2015
150,Shikhar Dhawan,54,46,117.39,4,1,KKR,ACA-VDCA Stadium,2015-04-22,2015
1,Quinton de Kock,108,51,211.76,15,3,RCB,M. Chinnaswamy Stadium,2016-04-17,2016
2,Hashim Amla,96,56,171.42,14,2,SRH,IS Bindra Stadium,2016-05-15,2016
3,Gautam Gambhir,90,60,150.0,13,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2016-04-16,2016
4,Virat Kohli,113,50,226.0,12,8,PBKS,M. Chinnaswamy Stadium,2016-05-18,2016
5,Aaron Finch,74,47,157.44,12,0,PBKS,IS Bindra Stadium,2016-04-11,2016
6,Murali Vijay,89,57,156.14,12,1,RCB,IS Bindra Stadium,2016-05-09,2016
7,David Warner,93,58,160.34,11,3,GL,Arun Jaitley Stadium,2016-05-27,2016
8,Virat Kohli,100,63,158.73,11,1,GL,Saurashtra Cricket Association Stadium,2016-04-24,2016
9,AB de Villiers,129,52,248.07,10,12,GL,M. Chinnaswamy Stadium,2016-05-14,2016
10,Rohit Sharma,84,54,155.55,10,2,KKR,Eden Gardens,2016-04-13,2016
11,Shikhar Dhawan,82,57,143.85,10,1,MI,ACA-VDCA Stadium,2016-05-08,2016
12,Parthiv Patel,81,58,139.65,10,2,PBKS,IS Bindra Stadium,2016-04-25,2016
13,Robin Uthappa,53,28,189.28,9,0,PBKS,IS Bindra Stadium,2016-04-19,2016
14,David Warner,92,50,184.0,9,5,RCB,Rajiv Gandhi Intl. Cricket Stadium,2016-04-30,2016
15,Rishabh Pant,69,40,172.5,9,2,GL,Saurashtra Cricket Association Stadium,2016-05-03,2016
16,Dwayne Smith,63,37,170.27,9,1,RPS,Maharashtra Cricket Association's International Stadium,2016-04-29,2016
17,AB de Villiers,55,33,166.66,9,1,DC,M. Chinnaswamy Stadium,2016-04-17,2016
18,David Warner,74,48,154.16,9,0,GL,Saurashtra Cricket Association Stadium,2016-04-21,2016
19,Suresh Raina,75,51,147.05,9,0,SRH,Saurashtra Cricket Association Stadium,2016-04-21,2016
20,Quinton de Kock,59,42,140.47,9,1,PBKS,Arun Jaitley Stadium,2016-04-15,2016
21,Karun Nair,68,50,136.0,9,1,KKR,Arun Jaitley Stadium,2016-04-30,2016
22,Saurabh Tiwary,52,39,133.33,9,0,RCB,M. Chinnaswamy Stadium,2016-05-07,2016
23,Steve Smith,101,54,187.03,8,5,GL,Maharashtra Cricket Association's International Stadium,2016-04-29,2016
24,Virat Kohli,108,58,186.2,8,7,RPS,M. Chinnaswamy Stadium,2016-05-07,2016
25,David Warner,69,38,181.57,8,3,RCB,M. Chinnaswamy Stadium,2016-05-29,2016
26,Brendon McCullum,48,27,177.77,8,1,MI,Green Park,2016-05-21,2016
27,Dinesh Karthik,51,29,175.86,8,1,KKR,Eden Gardens,2016-05-08,2016
28,Suresh Raina,58,36,161.11,8,2,MI,Green Park,2016-05-21,2016
29,Ajinkya Rahane,74,48,154.16,8,2,RCB,M. Chinnaswamy Stadium,2016-05-07,2016
30,Yuvraj Singh,44,30,146.66,8,1,KKR,Arun Jaitley Stadium,2016-05-25,2016
31,Rohit Sharma,85,60,141.66,8,3,RPS,Maharashtra Cricket Association's International Stadium,2016-05-01,2016
32,Karun Nair,83,59,140.67,8,3,SRH,Shaheed Veer Narayan Singh International Cricket Stadium,2016-05-20,2016
33,Rohit Sharma,68,49,138.77,8,2,KKR,Wankhede Stadium,2016-04-28,2016
34,Ajinkya Rahane,60,46,130.43,8,0,RCB,Maharashtra Cricket Association's International Stadium,2016-04-22,2016
35,David Warner,73,56,130.35,8,1,DC,Shaheed Veer Narayan Singh International Cricket Stadium,2016-05-20,2016
36,Faf du Plessis,67,53,126.41,8,0,PBKS,IS Bindra Stadium,2016-04-17,2016
37,Krunal Pandya,86,37,232.43,7,6,DC,ACA-VDCA Stadium,2016-05-15,2016
38,AB de Villiers,82,42,195.23,7,6,SRH,M. Chinnaswamy Stadium,2016-04-12,2016
39,Nitish Rana,70,36,194.44,7,4,GL,Green Park,2016-05-21,2016
40,David Warner,59,31,190.32,7,3,PBKS,Rajiv Gandhi Intl. Cricket Stadium,2016-04-23,2016
41,Virat Kohli,79,48,164.58,7,3,DC,M. Chinnaswamy Stadium,2016-04-17,2016
42,Dinesh Karthik,41,26,157.69,7,0,PBKS,IS Bindra Stadium,2016-04-11,2016
43,Wriddhiman Saha,52,33,157.57,7,0,DC,IS Bindra Stadium,2016-05-07,2016
44,Ajinkya Rahane,66,42,157.14,7,3,MI,Wankhede Stadium,2016-04-09,2016
45,Aaron Finch,50,32,156.25,7,2,SRH,Arun Jaitley Stadium,2016-05-27,2016
46,Manan Vohra,51,33,154.54,7,0,RPS,IS Bindra Stadium,2016-04-17,2016
47,Yusuf Pathan,63,41,153.65,7,1,GL,Eden Gardens,2016-05-08,2016
48,David Warner,90,59,152.54,7,4,MI,Rajiv Gandhi Intl. Cricket Stadium,2016-04-18,2016
49,Gautam Gambhir,51,34,150.0,7,0,RCB,Eden Gardens,2016-05-16,2016
50,Harbhajan Singh,45,30,150.0,7,1,RPS,Wankhede Stadium,2016-04-09,2016
51,Suresh Raina,53,36,147.22,7,1,KKR,Green Park,2016-05-19,2016
52,Virat Kohli,75,51,147.05,7,3,SRH,M. Chinnaswamy Stadium,2016-04-12,2016
53,David Warner,48,33,145.45,7,1,MI,ACA-VDCA Stadium,2016-05-08,2016
54,Aaron Finch,50,36,138.88,7,2,RPS,Saurashtra Cricket Association Stadium,2016-04-14,2016
55,Rohit Sharma,65,48,135.41,7,1,DC,Arun Jaitley Stadium,2016-04-23,2016
56,Kane Williamson,50,38,131.57,7,0,RCB,Rajiv Gandhi Intl. Cricket Stadium,2016-04-30,2016
57,Ajinkya Rahane,63,48,131.25,7,0,DC,Arun Jaitley Stadium,2016-05-05,2016
58,Steve Smith,46,36,127.77,7,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2016-04-26,2016
59,Virat Kohli,80,63,126.98,7,2,RPS,Maharashtra Cricket Association's International Stadium,2016-04-22,2016
60,Aaron Finch,67,54,124.07,7,1,MI,Wankhede Stadium,2016-04-16,2016
61,Robin Uthappa,35,33,106.06,7,0,DC,Eden Gardens,2016-04-10,2016
62,Yusuf Pathan,60,29,206.89,6,3,RCB,M. Chinnaswamy Stadium,2016-05-02,2016
63,KL Rahul,51,28,182.14,6,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2016-04-30,2016
64,AB de Villiers,83,46,180.43,6,4,RPS,Maharashtra Cricket Association's International Stadium,2016-04-22,2016
65,Quinton de Kock,52,30,173.33,6,2,PBKS,IS Bindra Stadium,2016-05-07,2016
66,KL Rahul,42,25,168.0,6,1,PBKS,IS Bindra Stadium,2016-05-09,2016
67,Brendon McCullum,60,36,166.66,6,3,DC,Arun Jaitley Stadium,2016-04-27,2016
68,KL Rahul,52,32,162.5,6,2,KKR,M. Chinnaswamy Stadium,2016-05-02,2016
69,Glenn Maxwell,68,42,161.9,6,4,KKR,Eden Gardens,2016-05-04,2016
70,David Warner,46,30,153.33,6,1,DC,Rajiv Gandhi Intl. Cricket Stadium,2016-05-12,2016
71,Robin Uthappa,70,49,142.85,6,2,PBKS,Eden Gardens,2016-05-04,2016
72,Wriddhiman Saha,56,40,140.0,6,1,MI,ACA-VDCA Stadium,2016-05-13,2016
73,Robin Uthappa,72,52,138.46,6,2,DC,Arun Jaitley Stadium,2016-04-30,2016
74,Murali Vijay,55,41,134.14,6,0,GL,Saurashtra Cricket Association Stadium,2016-05-01,2016
75,Gautam Gambhir,59,45,131.11,6,1,MI,Wankhede Stadium,2016-04-28,2016
76,Karun Nair,54,42,128.57,6,1,RCB,M. Chinnaswamy Stadium,2016-04-17,2016
77,Suryakumar Yadav,60,49,122.44,6,2,RPS,Maharashtra Cricket Association's International Stadium,2016-04-24,2016
78,Virat Kohli,54,45,120.0,6,0,DC,Shaheed Veer Narayan Singh International Cricket Stadium,2016-05-22,2016
79,Gautam Gambhir,54,45,120.0,6,1,PBKS,Eden Gardens,2016-05-04,2016
80,Shikhar Dhawan,47,40,117.5,6,0,GL,Rajiv Gandhi Intl. Cricket Stadium,2016-05-06,2016
81,Sarfaraz Khan,35,10,350.0,5,2,SRH,M. Chinnaswamy Stadium,2016-04-12,2016
82,Shane Watson,36,13,276.92,5,2,RPS,M. Chinnaswamy Stadium,2016-05-07,2016
83,Wriddhiman Saha,24,10,240.0,5,0,RCB,M. Chinnaswamy Stadium,2016-05-18,2016
84,Virat Kohli,109,55,198.18,5,8,GL,M. Chinnaswamy Stadium,2016-05-14,2016
85,Brendon McCullum,43,22,195.45,5,2,RPS,Maharashtra Cricket Association's International Stadium,2016-04-29,2016
86,AB de Villiers,59,31,190.32,5,3,KKR,Eden Gardens,2016-05-16,2016
87,AB de Villiers,64,35,182.85,5,2,PBKS,IS Bindra Stadium,2016-05-09,2016
88,Dwayne Smith,73,41,178.04,5,6,RCB,M. Chinnaswamy Stadium,2016-05-24,2016
89,Dwayne Smith,53,30,176.66,5,3,DC,Arun Jaitley Stadium,2016-04-27,2016
90,Brendon McCullum,42,24,175.0,5,2,RCB,Saurashtra Cricket Association Stadium,2016-04-24,2016
91,AB de Villiers,79,47,168.08,5,5,GL,M. Chinnaswamy Stadium,2016-05-24,2016
92,Shane Watson,34,21,161.9,5,1,KKR,M. Chinnaswamy Stadium,2016-05-02,2016
93,Faf du Plessis,69,43,160.46,5,4,GL,Saurashtra Cricket Association Stadium,2016-04-14,2016
94,Ambati Rayudu,32,20,160.0,5,1,KKR,Wankhede Stadium,2016-04-28,2016
95,Chris Gayle,49,31,158.06,5,4,KKR,Eden Gardens,2016-05-16,2016
96,Virat Kohli,54,35,154.28,5,2,SRH,M. Chinnaswamy Stadium,2016-05-29,2016
97,Virat Kohli,75,51,147.05,5,3,KKR,Eden Gardens,2016-05-16,2016
98,Steve Smith,38,26,146.15,5,0,PBKS,IS Bindra Stadium,2016-04-17,2016
99,Glenn Maxwell,56,39,143.58,5,1,MI,IS Bindra Stadium,2016-04-25,2016
