POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date,Year
28,Virat Kohli,19,6,316.66,1,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,2014-05-20,2014
29,David Miller,19,5,380.0,1,2,RCB,M. Chinnaswamy Stadium,2014-05-09,2014
30,Kieron Pollard,19,6,316.66,2,1,PBKS,Wankhede Stadium,2014-05-03,2014
31,Glenn Maxwell,19,4,475.0,0,3,SRH,Sharjah Cricket Stadium,2014-04-22,2014
32,Corey Anderson,19,5,380.0,3,1,PBKS,Wankhede Stadium,2014-05-03,2014
33,Yuvraj Singh,18,6,300.0,1,2,KKR,Eden Gardens,2014-05-22,2014
34,Robin Uthappa,18,5,360.0,3,1,PBKS,Barabati Stadium,2014-05-11,2014
35,Kevin Pietersen,18,6,300.0,2,1,PBKS,Arun Jaitley Stadium,2014-05-19,2014
36,Shane Watson,18,4,450.0,1,2,CSK,JSCA Stadium,2014-05-13,2014
37,AB de Villiers,18,5,360.0,1,2,SRH,M. Chinnaswamy Stadium,2014-05-04,2014
38,Suresh Raina,18,6,300.0,3,1,PBKS,Wankhede Stadium,2014-05-30,2014
39,Dwayne Smith,18,6,300.0,0,3,DC,Arun Jaitley Stadium,2014-05-05,2014
40,Aaron Finch,18,4,450.0,3,1,DC,Dubai International Stadium,2014-04-25,2014
41,Karun Nair,18,5,360.0,3,1,MI,Wankhede Stadium,2014-05-25,2014
42,Glenn Maxwell,18,5,360.0,0,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,2014-05-14,2014
43,Shane Watson,18,5,360.0,1,2,KKR,Narendra Modi Stadium,2014-05-05,2014
44,James Faulkner,18,5,360.0,2,1,RCB,M. Chinnaswamy Stadium,2014-05-11,2014
45,James Faulkner,18,5,360.0,1,2,PBKS,IS Bindra Stadium,2014-05-23,2014
46,George Bailey,18,4,450.0,1,2,CSK,Barabati Stadium,2014-05-07,2014
47,David Warner,17,4,425.0,1,2,PBKS,Rajiv Gandhi Intl. Cricket Stadium,2014-05-14,2014
48,MS Dhoni,17,5,340.0,1,2,RCB,M. Chinnaswamy Stadium,2014-05-24,2014
49,Manish Pandey,17,5,340.0,1,2,PBKS,M. Chinnaswamy Stadium,2014-06-01,2014
50,Glenn Maxwell,17,5,340.0,1,2,RCB,M. Chinnaswamy Stadium,2014-05-09,2014
51,Faf du Plessis,17,5,340.0,2,1,MI,Brabourne Stadium,2014-05-28,2014
52,Manish Pandey,17,5,340.0,1,2,PBKS,M. Chinnaswamy Stadium,2014-06-01,2014
53,Darren Sammy,17,4,425.0,1,2,KKR,Eden Gardens,2014-05-24,2014
54,Virender Sehwag,17,5,340.0,1,2,CSK,Wankhede Stadium,2014-05-30,2014
55,Corey Anderson,17,5,340.0,0,2,CSK,Wankhede Stadium,2014-05-10,2014
56,Yusuf Pathan,17,5,340.0,0,2,PBKS,M. Chinnaswamy Stadium,2014-06-01,2014
57,Kieron Pollard,17,5,340.0,1,2,SRH,Dubai International Stadium,2014-04-30,2014
58,Corey Anderson,17,5,340.0,2,1,RR,Wankhede Stadium,2014-05-25,2014
59,Kedar Jadhav,17,4,425.0,1,2,CSK,Arun Jaitley Stadium,2014-05-05,2014
60,Suresh Raina,17,4,425.0,1,2,KKR,Eden Gardens,2014-05-20,2014
61,Aaron Finch,17,5,340.0,2,1,DC,Dubai International Stadium,2014-04-25,2014
62,Lendl Simmons,16,6,266.66,1,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,2014-05-12,2014
63,Wriddhiman Saha,16,6,266.66,1,2,KKR,M. Chinnaswamy Stadium,2014-06-01,2014
64,JP Duminy,16,4,400.0,4,0,CSK,Arun Jaitley Stadium,2014-05-05,2014
65,Ankit Sharma,16,5,320.0,2,1,CSK,JSCA Stadium,2014-05-13,2014
66,Rohit Sharma,16,5,320.0,1,2,RR,Narendra Modi Stadium,2014-05-19,2014
67,Glenn Maxwell,16,6,266.66,4,0,RR,Sharjah Cricket Stadium,2014-04-20,2014
68,Yuvraj Singh,16,4,400.0,1,2,RR,M. Chinnaswamy Stadium,2014-05-11,2014
69,Glenn Maxwell,16,5,320.0,0,2,RR,Sharjah Cricket Stadium,2014-04-20,2014
70,Sanju Samson,16,5,320.0,4,0,KKR,Zayed Cricket Stadium,2014-04-29,2014
71,George Bailey,16,5,320.0,4,0,CSK,Barabati Stadium,2014-05-07,2014
72,Virender Sehwag,16,6,266.66,4,0,KKR,Barabati Stadium,2014-05-11,2014
73,Faf du Plessis,16,5,320.0,2,1,PBKS,Barabati Stadium,2014-05-07,2014
74,Dwayne Smith,16,4,400.0,4,0,RR,Dubai International Stadium,2014-04-23,2014
75,Suresh Raina,16,4,400.0,1,2,PBKS,Wankhede Stadium,2014-05-30,2014
76,Brendon McCullum,16,6,266.66,1,2,KKR,Eden Gardens,2014-05-20,2014
77,Chris Gayle,16,6,266.66,1,2,SRH,M. Chinnaswamy Stadium,2014-05-04,2014
78,David Miller,16,5,320.0,2,1,CSK,Wankhede Stadium,2014-05-30,2014
79,Virender Sehwag,15,5,300.0,2,1,SRH,Sharjah Cricket Stadium,2014-04-22,2014
80,Dhawal Kulkarni,15,4,375.0,0,2,CSK,Dubai International Stadium,2014-04-23,2014
81,Rohit Sharma,15,5,300.0,0,2,KKR,Barabati Stadium,2014-05-14,2014
82,David Miller,15,4,375.0,0,2,CSK,Zayed Cricket Stadium,2014-04-18,2014
83,Manan Vohra,15,3,500.0,0,2,CSK,Wankhede Stadium,2014-05-30,2014
84,Glenn Maxwell,15,4,375.0,2,1,SRH,Sharjah Cricket Stadium,2014-04-22,2014
85,Aditya Tare,15,5,300.0,1,1,PBKS,Wankhede Stadium,2014-05-03,2014
86,Piyush Chawla,15,6,250.0,3,0,PBKS,Eden Gardens,2014-05-28,2014
87,Glenn Maxwell,15,6,250.0,3,0,RR,Sharjah Cricket Stadium,2014-04-20,2014
88,Brad Hodge,15,5,300.0,1,1,MI,Wankhede Stadium,2014-05-25,2014
89,Wriddhiman Saha,15,6,250.0,3,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2014-05-14,2014
90,AB de Villiers,15,4,375.0,2,1,DC,M. Chinnaswamy Stadium,2014-05-13,2014
91,David Warner,15,4,375.0,0,2,RCB,M. Chinnaswamy Stadium,2014-05-04,2014
92,Shane Watson,15,4,375.0,1,1,PBKS,Sharjah Cricket Stadium,2014-04-20,2014
93,Manish Pandey,15,6,250.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2014-05-18,2014
94,Wriddhiman Saha,15,5,300.0,2,1,KKR,M. Chinnaswamy Stadium,2014-06-01,2014
95,Kevin Pietersen,15,4,375.0,2,1,MI,Sharjah Cricket Stadium,2014-04-27,2014
96,Sanju Samson,15,4,375.0,0,2,DC,Narendra Modi Stadium,2014-05-15,2014
97,Steve Smith,15,6,250.0,3,0,PBKS,Sharjah Cricket Stadium,2014-04-20,2014
98,Karun Nair,15,5,300.0,1,1,DC,Narendra Modi Stadium,2014-05-15,2014
99,Glenn Maxwell,15,4,375.0,0,2,RR,Sharjah Cricket Stadium,2014-04-20,2014
100,Dwayne Smith,15,4,375.0,2,1,DC,Arun Jaitley Stadium,2014-05-05,2014
101,Jason Holder,15,4,375.0,2,1,KKR,Eden Gardens,2014-05-24,2014
102,Shikhar Dhawan,15,4,375.0,2,1,DC,Dubai International Stadium,2014-04-25,2014
103,Wriddhiman Saha,15,5,300.0,2,1,KKR,M. Chinnaswamy Stadium,2014-06-01,2014
104,Glenn Maxwell,15,5,300.0,0,2,SRH,Sharjah Cricket Stadium,2014-04-22,2014
105,Karun Nair,15,5,300.0,2,1,MI,Wankhede Stadium,2014-05-25,2014
106,Yusuf Pathan,15,4,375.0,0,2,SRH,Eden Gardens,2014-05-24,2014
107,Dinesh Karthik,15,5,300.0,2,1,KKR,Arun Jaitley Stadium,2014-05-07,2014
108,Wriddhiman Saha,15,4,375.0,2,1,MI,Wankhede Stadium,2014-05-03,2014
109,Shakib Al Hasan,15,4,375.0,2,1,CSK,Eden Gardens,2014-05-20,2014
110,George Bailey,15,5,300.0,1,1,RR,IS Bindra Stadium,2014-05-23,2014
111,Faf du Plessis,14,5,280.0,3,0,PBKS,Barabati Stadium,2014-05-07,2014
112,Steve Smith,14,6,233.33,2,1,RCB,M. Chinnaswamy Stadium,2014-05-11,2014
113,MS Dhoni,14,5,280.0,1,1,DC,Zayed Cricket Stadium,2014-04-21,2014
114,Lendl Simmons,14,5,280.0,3,0,DC,Wankhede Stadium,2014-05-23,2014
115,AB de Villiers,14,4,350.0,0,2,PBKS,M. Chinnaswamy Stadium,2014-05-09,2014
116,David Warner,14,4,350.0,0,2,MI,Rajiv Gandhi Intl. Cricket Stadium,2014-05-12,2014
117,Manan Vohra,14,4,350.0,0,2,KKR,Eden Gardens,2014-05-28,2014
118,Glenn Maxwell,14,5,280.0,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,2014-05-14,2014
119,Shane Watson,14,4,350.0,3,0,KKR,Zayed Cricket Stadium,2014-04-29,2014
120,Dwayne Smith,14,4,350.0,2,1,MI,Wankhede Stadium,2014-05-10,2014
121,JP Duminy,14,4,350.0,0,2,RCB,M. Chinnaswamy Stadium,2014-05-13,2014
122,Chris Lynn,14,5,280.0,0,2,RCB,Sharjah Cricket Stadium,2014-04-24,2014
123,Albie Morkel,14,4,350.0,0,2,PBKS,M. Chinnaswamy Stadium,2014-05-09,2014
124,Lendl Simmons,14,4,350.0,2,1,CSK,Brabourne Stadium,2014-05-28,2014
125,David Miller,14,6,233.33,3,0,RCB,M. Chinnaswamy Stadium,2014-05-09,2014
126,Manan Vohra,14,6,233.33,2,1,DC,Arun Jaitley Stadium,2014-05-19,2014
127,Virender Sehwag,14,6,233.33,2,1,RR,IS Bindra Stadium,2014-05-23,2014
128,AB de Villiers,14,4,350.0,0,2,RR,M. Chinnaswamy Stadium,2014-05-11,2014
129,Yogesh Takawale,14,5,280.0,3,0,KKR,Sharjah Cricket Stadium,2014-04-24,2014
130,Karn Sharma,14,3,466.66,0,2,CSK,Sharjah Cricket Stadium,2014-04-27,2014
131,MS Dhoni,14,5,280.0,2,1,PBKS,Wankhede Stadium,2014-05-30,2014
132,David Miller,14,6,233.33,3,0,RCB,Dubai International Stadium,2014-04-28,2014
133,Manan Vohra,14,6,233.33,2,1,DC,IS Bindra Stadium,2014-05-25,2014
134,Brendon McCullum,14,6,233.33,3,0,MI,Dubai International Stadium,2014-04-25,2014
135,Corey Anderson,14,5,280.0,1,1,RR,Wankhede Stadium,2014-05-25,2014
136,David Warner,13,5,260.0,0,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,2014-05-20,2014
137,Lendl Simmons,13,6,216.66,3,0,PBKS,IS Bindra Stadium,2014-05-21,2014
138,Naman Ojha,13,4,325.0,0,2,PBKS,Rajiv Gandhi Intl. Cricket Stadium,2014-05-14,2014
139,Glenn Maxwell,13,4,325.0,1,1,CSK,Barabati Stadium,2014-05-07,2014
140,David Miller,13,4,325.0,3,0,RCB,M. Chinnaswamy Stadium,2014-05-09,2014
141,Suresh Raina,13,5,260.0,3,0,DC,Zayed Cricket Stadium,2014-04-21,2014
142,Virender Sehwag,13,3,433.33,0,2,CSK,Wankhede Stadium,2014-05-30,2014
143,James Faulkner,13,5,260.0,0,2,PBKS,IS Bindra Stadium,2014-05-23,2014
144,JP Duminy,13,4,325.0,1,1,RCB,Sharjah Cricket Stadium,2014-04-17,2014
145,Lendl Simmons,13,5,260.0,0,2,CSK,Wankhede Stadium,2014-05-10,2014
146,Brendon McCullum,13,6,216.66,2,0,KKR,JSCA Stadium,2014-05-02,2014
147,Shikhar Dhawan,13,6,216.66,3,0,KKR,Eden Gardens,2014-05-24,2014
148,Dwayne Smith,13,6,216.66,0,2,MI,Dubai International Stadium,2014-04-25,2014
149,Dwayne Smith,13,5,260.0,3,0,MI,Brabourne Stadium,2014-05-28,2014
150,Shaun Marsh,13,4,325.0,1,1,MI,IS Bindra Stadium,2014-05-21,2014
1,Chris Gayle,24,6,400.0,3,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,2015-05-15,2015
2,Rohit Sharma,23,5,460.0,1,3,RCB,M. Chinnaswamy Stadium,2015-04-19,2015
3,Kieron Pollard,23,5,460.0,1,3,CSK,Wankhede Stadium,2015-04-17,2015
4,Kieron Pollard,22,5,440.0,1,3,CSK,Eden Gardens,2015-05-24,2015
5,David Miller,22,6,366.66,1,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,2015-05-11,2015
6,Dwayne Smith,22,6,366.66,2,2,PBKS,Chidambaram,2015-04-25,2015
7,AB de Villiers,22,5,440.0,2,2,MI,M. Chinnaswamy Stadium,2015-04-19,2015
8,Chris Gayle,21,5,420.0,2,2,PBKS,M. Chinnaswamy Stadium,2015-05-06,2015
9,David Miller,21,5,420.0,2,2,KKR,Eden Gardens,2015-05-09,2015
10,Chris Morris,21,5,420.0,0,3,SRH,Brabourne Stadium,2015-05-07,2015
11,Chris Gayle,20,6,333.33,2,2,PBKS,M. Chinnaswamy Stadium,2015-05-06,2015
12,Kieron Pollard,20,6,333.33,2,2,RR,Narendra Modi Stadium,2015-04-14,2015
13,Moises Henriques,20,6,333.33,3,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,2015-05-15,2015
14,Mohit Sharma,20,5,400.0,1,2,MI,Eden Gardens,2015-05-24,2015
15,Karn Sharma,20,5,400.0,0,3,KKR,Eden Gardens,2015-05-04,2015
16,Dwayne Smith,20,5,400.0,2,2,MI,Wankhede Stadium,2015-04-17,2015
17,Brendon McCullum,19,5,380.0,1,2,SRH,Chidambaram,2015-04-11,2015
18,AB de Villiers,19,5,380.0,0,3,PBKS,M. Chinnaswamy Stadium,2015-05-06,2015
19,Harbhajan Singh,19,6,316.66,0,3,PBKS,Wankhede Stadium,2015-04-12,2015
20,James Faulkner,19,5,380.0,1,2,PBKS,Maharashtra Cricket Association's International Stadium,2015-04-10,2015
21,MS Dhoni,19,5,380.0,0,3,SRH,Chidambaram,2015-04-11,2015
22,Angelo Mathews,19,5,380.0,1,2,KKR,Arun Jaitley Stadium,2015-04-20,2015
23,Andre Russell,19,6,316.66,2,1,PBKS,Maharashtra Cricket Association's International Stadium,2015-04-18,2015
24,Wriddhiman Saha,19,6,316.66,3,1,RCB,IS Bindra Stadium,2015-05-13,2015
25,David Warner,19,5,380.0,3,1,CSK,Rajiv Gandhi Intl. Cricket Stadium,2015-05-02,2015
26,Shreyas Iyer,18,6,300.0,1,2,PBKS,Arun Jaitley Stadium,2015-05-01,2015
27,AB de Villiers,18,5,360.0,1,2,RR,Maharashtra Cricket Association's International Stadium,2015-05-20,2015
28,David Warner,18,6,300.0,4,0,DC,ACA-VDCA Stadium,2015-04-18,2015
29,Hardik Pandya,18,5,360.0,0,3,CSK,Chidambaram,2015-05-08,2015
30,Moises Henriques,18,5,360.0,1,2,KKR,Eden Gardens,2015-05-04,2015
31,Suresh Raina,18,4,450.0,0,3,RCB,M. Chinnaswamy Stadium,2015-04-22,2015
32,Umesh Yadav,18,5,360.0,3,1,RR,Brabourne Stadium,2015-05-16,2015
33,Murali Vijay,18,6,300.0,3,1,KKR,Eden Gardens,2015-05-09,2015
34,Andre Russell,18,5,360.0,1,2,PBKS,Eden Gardens,2015-05-09,2015
35,Rohit Sharma,18,4,450.0,3,1,KKR,Eden Gardens,2015-04-08,2015
36,David Warner,18,5,360.0,3,1,RCB,M. Chinnaswamy Stadium,2015-04-13,2015
37,Eoin Morgan,18,6,300.0,1,2,RR,Brabourne Stadium,2015-05-07,2015
38,Shikhar Dhawan,18,6,300.0,3,1,MI,Wankhede Stadium,2015-04-25,2015
39,Shane Watson,18,4,450.0,3,1,PBKS,Narendra Modi Stadium,2015-04-21,2015
40,JP Duminy,18,5,360.0,1,2,MI,Arun Jaitley Stadium,2015-04-23,2015
41,Mayank Agarwal,18,6,300.0,4,0,RR,Arun Jaitley Stadium,2015-04-12,2015
42,Quinton de Kock,17,5,340.0,1,2,RCB,M. Chinnaswamy Stadium,2015-05-17,2015
43,Deepak Hooda,17,5,340.0,2,1,DC,Arun Jaitley Stadium,2015-04-12,2015
44,Angelo Mathews,17,6,283.33,2,1,RR,Arun Jaitley Stadium,2015-04-12,2015
45,Parthiv Patel,17,5,340.0,2,1,PBKS,IS Bindra Stadium,2015-05-03,2015
46,Albie Morkel,17,5,340.0,2,1,CSK,Chidambaram,2015-04-09,2015
47,Shaun Marsh,17,6,283.33,0,2,RR,Narendra Modi Stadium,2015-04-21,2015
48,Eoin Morgan,17,5,340.0,1,2,PBKS,Rajiv Gandhi Intl. Cricket Stadium,2015-05-11,2015
49,Unmukt Chand,17,5,340.0,4,0,RCB,M. Chinnaswamy Stadium,2015-04-19,2015
50,Eoin Morgan,17,5,340.0,2,1,RR,Brabourne Stadium,2015-05-07,2015
51,Sarfaraz Khan,17,5,340.0,2,1,RR,M. Chinnaswamy Stadium,2015-04-29,2015
52,Hardik Pandya,17,5,340.0,4,0,KKR,Wankhede Stadium,2015-05-14,2015
53,Kedar Jadhav,17,4,425.0,1,2,SRH,Shaheed Veer Narayan Singh International Cricket Stadium,2015-05-09,2015
54,Dwayne Smith,17,6,283.33,1,2,RCB,M. Chinnaswamy Stadium,2015-04-22,2015
55,Johan Botha,17,5,340.0,4,0,DC,Eden Gardens,2015-05-07,2015
56,Dwayne Bravo,16,5,320.0,2,1,RR,Narendra Modi Stadium,2015-04-19,2015
57,Virat Kohli,16,5,320.0,2,1,MI,Wankhede Stadium,2015-05-10,2015
58,Virender Sehwag,16,5,320.0,2,1,MI,Wankhede Stadium,2015-04-12,2015
59,Deepak Hooda,16,6,266.66,0,2,PBKS,Maharashtra Cricket Association's International Stadium,2015-04-10,2015
60,Brendon McCullum,16,6,266.66,2,1,KKR,Eden Gardens,2015-04-30,2015
61,Karun Nair,16,4,400.0,2,1,DC,Brabourne Stadium,2015-05-03,2015
62,Yuvraj Singh,16,5,320.0,0,2,RR,Arun Jaitley Stadium,2015-04-12,2015
63,Mayank Agarwal,16,5,320.0,2,1,PBKS,Maharashtra Cricket Association's International Stadium,2015-04-15,2015
64,Virat Kohli,16,5,320.0,2,1,PBKS,IS Bindra Stadium,2015-05-13,2015
65,David Warner,16,6,266.66,4,0,PBKS,IS Bindra Stadium,2015-04-27,2015
66,Andre Russell,16,5,320.0,1,2,RCB,M. Chinnaswamy Stadium,2015-05-02,2015
67,Jagadeesha Suchith,16,5,320.0,2,1,PBKS,Wankhede Stadium,2015-04-12,2015
68,Rohit Sharma,16,6,266.66,2,1,CSK,Eden Gardens,2015-05-24,2015
69,Shane Watson,16,5,320.0,2,1,KKR,Brabourne Stadium,2015-05-16,2015
70,Hardik Pandya,15,5,300.0,0,2,RCB,M. Chinnaswamy Stadium,2015-04-19,2015
71,Virender Sehwag,15,4,375.0,2,1,DC,Maharashtra Cricket Association's International Stadium,2015-04-15,2015
72,Steve Smith,15,6,250.0,3,0,SRH,Brabourne Stadium,2015-05-07,2015
73,Andre Russell,15,5,300.0,2,1,PBKS,Eden Gardens,2015-05-09,2015
74,Lendl Simmons,15,6,250.0,2,1,CSK,Chidambaram,2015-05-08,2015
75,David Warner,15,5,300.0,2,1,RCB,M. Chinnaswamy Stadium,2015-04-13,2015
76,Hardik Pandya,15,6,250.0,2,1,KKR,Wankhede Stadium,2015-05-14,2015
77,David Warner,15,4,375.0,2,1,PBKS,IS Bindra Stadium,2015-04-27,2015
78,Shane Watson,15,5,300.0,0,2,CSK,Narendra Modi Stadium,2015-04-19,2015
79,Ambati Rayudu,15,4,375.0,0,2,CSK,Chidambaram,2015-05-08,2015
80,Ambati Rayudu,15,5,300.0,2,1,RR,Wankhede Stadium,2015-05-01,2015
81,Glenn Maxwell,15,5,300.0,0,2,DC,Maharashtra Cricket Association's International Stadium,2015-04-15,2015
82,Steve Smith,15,6,250.0,3,0,MI,Narendra Modi Stadium,2015-04-14,2015
83,Shreyas Iyer,15,5,300.0,2,1,MI,Arun Jaitley Stadium,2015-04-23,2015
84,Quinton de Kock,15,4,375.0,2,1,RCB,M. Chinnaswamy Stadium,2015-05-17,2015
85,Corey Anderson,15,4,375.0,0,2,KKR,Eden Gardens,2015-04-08,2015
86,Murali Vijay,15,5,300.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2015-05-11,2015
87,Robin Uthappa,15,5,300.0,2,1,CSK,Eden Gardens,2015-04-30,2015
88,Lendl Simmons,15,6,250.0,2,1,RCB,Wankhede Stadium,2015-05-10,2015
89,Dwayne Smith,15,5,300.0,1,1,RR,Narendra Modi Stadium,2015-04-19,2015
90,AB de Villiers,15,5,300.0,2,1,KKR,Eden Gardens,2015-04-11,2015
91,AB de Villiers,15,4,375.0,2,1,MI,Wankhede Stadium,2015-05-10,2015
92,Parthiv Patel,15,5,300.0,2,1,CSK,Wankhede Stadium,2015-05-19,2015
93,Shane Watson,15,5,300.0,2,1,CSK,Narendra Modi Stadium,2015-04-19,2015
94,Ryan ten Doeschate,14,6,233.33,2,1,CSK,Chidambaram,2015-04-28,2015
95,Suryakumar Yadav,14,4,350.0,0,2,PBKS,Maharashtra Cricket Association's International Stadium,2015-04-18,2015
96,Quinton de Kock,14,5,280.0,2,1,SRH,Shaheed Veer Narayan Singh International Cricket Stadium,2015-05-09,2015
97,Kieron Pollard,14,5,280.0,2,1,RR,Narendra Modi Stadium,2015-04-14,2015
98,Ambati Rayudu,14,5,280.0,0,2,CSK,Wankhede Stadium,2015-04-17,2015
99,Yuvraj Singh,14,4,350.0,0,2,MI,Wankhede Stadium,2015-05-05,2015
100,Karn Sharma,14,4,350.0,0,2,DC,ACA-VDCA Stadium,2015-04-18,2015
101,Shane Watson,14,6,233.33,1,1,KKR,Brabourne Stadium,2015-05-16,2015
102,MS Dhoni,14,6,233.33,0,1,PBKS,Chidambaram,2015-04-25,2015
103,JP Duminy,14,4,350.0,0,2,RR,Arun Jaitley Stadium,2015-04-12,2015
104,Chris Gayle,14,4,350.0,0,2,PBKS,M. Chinnaswamy Stadium,2015-05-06,2015
105,Moises Henriques,14,3,466.66,0,2,DC,Shaheed Veer Narayan Singh International Cricket Stadium,2015-05-09,2015
106,Lendl Simmons,14,6,233.33,2,1,CSK,Eden Gardens,2015-05-24,2015
107,Chris Gayle,14,6,233.33,2,1,DC,Arun Jaitley Stadium,2015-04-26,2015
108,Dwayne Smith,14,6,233.33,2,1,KKR,Chidambaram,2015-04-28,2015
109,James Faulkner,14,4,350.0,0,2,SRH,Brabourne Stadium,2015-05-07,2015
110,Parthiv Patel,14,6,233.33,3,0,RCB,Wankhede Stadium,2015-05-10,2015
111,Virat Kohli,14,4,350.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2015-05-15,2015
112,David Warner,14,6,233.33,0,1,KKR,ACA-VDCA Stadium,2015-04-22,2015
113,JP Duminy,14,6,233.33,0,2,MI,Arun Jaitley Stadium,2015-04-23,2015
114,Dinesh Karthik,14,5,280.0,2,1,RR,M. Chinnaswamy Stadium,2015-04-29,2015
115,Kieron Pollard,14,4,350.0,0,2,CSK,Wankhede Stadium,2015-05-19,2015
116,David Warner,14,5,280.0,0,2,PBKS,Rajiv Gandhi Intl. Cricket Stadium,2015-05-11,2015
117,Shreyas Iyer,14,6,233.33,3,0,MI,Wankhede Stadium,2015-05-05,2015
118,AB de Villiers,14,3,466.66,2,1,MI,M. Chinnaswamy Stadium,2015-04-19,2015
119,Andre Russell,14,5,280.0,0,2,CSK,Eden Gardens,2015-04-30,2015
120,AB de Villiers,14,5,280.0,2,1,PBKS,M. Chinnaswamy Stadium,2015-05-06,2015
121,Chris Gayle,14,5,280.0,2,1,RR,Narendra Modi Stadium,2015-04-24,2015
122,Michael Hussey,14,5,280.0,0,2,RCB,JSCA Stadium,2015-05-22,2015
123,Mandeep Singh,14,3,466.66,0,2,KKR,M. Chinnaswamy Stadium,2015-05-02,2015
124,JP Duminy,14,4,350.0,0,2,RCB,M. Chinnaswamy Stadium,2015-05-17,2015
125,David Warner,14,6,233.33,2,1,PBKS,Rajiv Gandhi Intl. Cricket Stadium,2015-05-11,2015
126,Glenn Maxwell,14,5,280.0,2,1,KKR,Eden Gardens,2015-05-09,2015
127,AB de Villiers,14,3,466.66,0,2,RR,Maharashtra Cricket Association's International Stadium,2015-05-20,2015
128,Chris Gayle,14,6,233.33,0,2,KKR,Eden Gardens,2015-04-11,2015
129,Lendl Simmons,14,6,233.33,2,1,RCB,M. Chinnaswamy Stadium,2015-04-19,2015
130,David Miller,14,4,350.0,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,2015-05-11,2015
131,Brendon McCullum,14,5,280.0,3,0,MI,Chidambaram,2015-05-08,2015
132,JP Duminy,14,5,280.0,2,1,SRH,ACA-VDCA Stadium,2015-04-18,2015
133,Ashish Reddy,13,3,433.33,0,2,PBKS,IS Bindra Stadium,2015-04-27,2015
134,Virat Kohli,13,5,260.0,0,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2015-05-15,2015
135,AB de Villiers,13,4,325.0,3,0,MI,Wankhede Stadium,2015-05-10,2015
136,Harbhajan Singh,13,4,325.0,3,0,PBKS,Wankhede Stadium,2015-04-12,2015
137,Shreyas Iyer,13,3,433.33,0,2,MI,Arun Jaitley Stadium,2015-04-23,2015
138,Shreyas Iyer,13,5,260.0,0,2,SRH,ACA-VDCA Stadium,2015-04-18,2015
139,Brendon McCullum,13,5,260.0,0,2,SRH,Chidambaram,2015-04-11,2015
140,Gautam Gambhir,13,6,216.66,2,0,MI,Eden Gardens,2015-04-08,2015
141,Deepak Hooda,13,3,433.33,0,2,MI,Narendra Modi Stadium,2015-04-14,2015
142,Yuvraj Singh,13,4,325.0,0,2,PBKS,Maharashtra Cricket Association's International Stadium,2015-04-15,2015
143,Yuvraj Singh,13,5,260.0,3,0,RR,Brabourne Stadium,2015-05-03,2015
144,MS Dhoni,13,4,325.0,0,2,DC,Chidambaram,2015-04-09,2015
145,Manish Pandey,13,5,260.0,1,1,MI,Eden Gardens,2015-04-08,2015
146,Suresh Raina,13,5,260.0,1,1,RCB,M. Chinnaswamy Stadium,2015-04-22,2015
147,AB de Villiers,13,5,260.0,3,0,RR,M. Chinnaswamy Stadium,2015-04-29,2015
148,AB de Villiers,13,4,325.0,0,2,MI,Wankhede Stadium,2015-05-10,2015
149,Manish Pandey,13,5,260.0,3,0,PBKS,Eden Gardens,2015-05-09,2015
150,Kieron Pollard,13,4,325.0,1,1,RR,Wankhede Stadium,2015-05-01,2015
1,Virat Kohli,30,6,500.0,1,4,GL,M. Chinnaswamy Stadium,2016-05-14,2016
2,Yusuf Pathan,24,6,400.0,4,1,RCB,M. Chinnaswamy Stadium,2016-05-02,2016
3,Ben Cutting,23,5,460.0,1,3,RCB,M. Chinnaswamy Stadium,2016-05-29,2016
4,AB de Villiers,23,6,383.33,1,3,GL,M. Chinnaswamy Stadium,2016-05-14,2016
5,Brendon McCullum,22,6,366.66,3,1,RPS,Maharashtra Cricket Association's International Stadium,2016-04-29,2016
6,Sarfaraz Khan,22,5,440.0,4,1,SRH,M. Chinnaswamy Stadium,2016-04-12,2016
7,MS Dhoni,22,6,366.66,1,3,PBKS,ACA-VDCA Stadium,2016-05-21,2016
8,Chris Morris,21,5,420.0,2,2,RPS,ACA-VDCA Stadium,2016-05-17,2016
9,Kieron Pollard,20,4,500.0,0,3,KKR,Wankhede Stadium,2016-04-28,2016
10,Yusuf Pathan,20,5,400.0,2,2,RPS,Eden Gardens,2016-05-14,2016
11,Brendon McCullum,20,4,500.0,2,2,RCB,Saurashtra Cricket Association Stadium,2016-04-24,2016
12,Kieron Pollard,20,5,400.0,0,3,KKR,Wankhede Stadium,2016-04-28,2016
