POS,Player,Ov,Runs,Wkts,SR,Against,Venue,Match Date,Year
97,Ashish Nehra,4.0,38,1,24.0,KKR,Chidambaram,2015-04-28,2015
98,Sunil Narine,4.0,38,1,24.0,MI,Wankhede Stadium,2015-05-14,2015
99,Varun Aaron,4.0,38,1,24.0,KKR,Eden Gardens,2015-04-11,2015
100,Shane Watson,4.0,38,2,12.0,KKR,Brabourne Stadium,2015-05-16,2015
101,Dale Steyn,4.0,38,2,12.0,MI,Wankhede Stadium,2015-04-25,2015
102,Mitchell McClenaghan,4.0,38,2,12.0,DC,Arun Jaitley Stadium,2015-04-23,2015
103,Jasprit Bumrah,3.0,38,1,18.0,KKR,Eden Gardens,2015-04-08,2015
104,Shardul Thakur,3.0,38,1,18.0,DC,Arun Jaitley Stadium,2015-05-01,2015
105,Karn Sharma,2.5,38,1,17.0,MI,Rajiv Gandhi Intl. Cricket Stadium,2015-05-17,2015
106,Anureet Singh,4.0,37,0,0.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2015-05-11,2015
107,Anureet Singh,4.0,37,0,0.0,KKR,Maharashtra Cricket Association's International Stadium,2015-04-18,2015
108,Mitchell McClenaghan,4.0,37,0,0.0,DC,Wankhede Stadium,2015-05-05,2015
109,Andre Russell,4.0,37,0,0.0,MI,Wankhede Stadium,2015-05-14,2015
110,Dale Steyn,4.0,37,0,0.0,KKR,Eden Gardens,2015-05-04,2015
111,Harshal Patel,4.0,37,1,24.0,KKR,Eden Gardens,2015-04-11,2015
112,Ravindra Jadeja,4.0,37,1,24.0,RCB,M. Chinnaswamy Stadium,2015-04-22,2015
113,James Faulkner,4.0,37,1,24.0,SRH,Brabourne Stadium,2015-05-07,2015
114,Umesh Yadav,3.0,37,0,0.0,MI,Wankhede Stadium,2015-05-14,2015
115,Hardik Pandya,3.0,37,0,0.0,RCB,M. Chinnaswamy Stadium,2015-04-19,2015
116,Umesh Yadav,4.0,36,0,0.0,CSK,Chidambaram,2015-04-28,2015
117,Ashish Nehra,4.0,36,0,0.0,KKR,Eden Gardens,2015-04-30,2015
118,Shakib Al Hasan,4.0,36,0,0.0,RR,Brabourne Stadium,2015-05-16,2015
119,Hardik Pandya,4.0,36,0,0.0,CSK,Eden Gardens,2015-05-24,2015
120,Pravin Tambe,4.0,36,0,0.0,RCB,Narendra Modi Stadium,2015-04-24,2015
121,Tim Southee,4.0,36,0,0.0,DC,Arun Jaitley Stadium,2015-04-12,2015
122,Harbhajan Singh,4.0,36,0,0.0,SRH,Wankhede Stadium,2015-04-25,2015
123,Umesh Yadav,4.0,36,0,0.0,PBKS,Eden Gardens,2015-05-09,2015
124,Yuzvendra Chahal,4.0,36,1,24.0,CSK,Chidambaram,2015-05-04,2015
125,Harbhajan Singh,4.0,36,1,24.0,CSK,Chidambaram,2015-05-08,2015
126,Nathan Coulter-Nile,4.0,36,1,24.0,MI,Arun Jaitley Stadium,2015-04-23,2015
127,Pravin Tambe,4.0,36,1,24.0,CSK,Narendra Modi Stadium,2015-04-19,2015
128,Dhawal Kulkarni,4.0,36,1,24.0,RCB,M. Chinnaswamy Stadium,2015-04-29,2015
129,Tim Southee,4.0,36,1,24.0,MI,Wankhede Stadium,2015-05-01,2015
130,Umesh Yadav,4.0,36,1,24.0,RR,Brabourne Stadium,2015-05-16,2015
131,Dwayne Bravo,4.0,36,2,12.0,MI,Eden Gardens,2015-05-24,2015
132,Iqbal Abdulla,4.0,36,2,12.0,CSK,M. Chinnaswamy Stadium,2015-04-22,2015
133,Mohit Sharma,4.0,36,2,12.0,SRH,Chidambaram,2015-04-11,2015
134,Dhawal Kulkarni,4.0,36,2,12.0,KKR,Brabourne Stadium,2015-05-16,2015
135,Tim Southee,4.0,36,2,12.0,PBKS,Maharashtra Cricket Association's International Stadium,2015-04-10,2015
136,Harshal Patel,4.0,36,2,12.0,MI,Wankhede Stadium,2015-05-10,2015
137,Dwayne Bravo,4.0,36,2,12.0,DC,Chidambaram,2015-04-09,2015
138,Trent Boult,4.0,36,3,8.0,RCB,M. Chinnaswamy Stadium,2015-04-13,2015
139,Varun Aaron,3.2,36,0,0.0,SRH,M. Chinnaswamy Stadium,2015-04-13,2015
140,Imran Tahir,3.0,36,0,0.0,PBKS,Arun Jaitley Stadium,2015-05-01,2015
141,Sean Abbott,3.0,36,0,0.0,KKR,Eden Gardens,2015-04-11,2015
142,Shane Watson,3.0,36,0,0.0,MI,Wankhede Stadium,2015-05-01,2015
143,Umesh Yadav,3.0,36,0,0.0,MI,Eden Gardens,2015-04-08,2015
144,Suresh Raina,3.0,36,1,18.0,RCB,JSCA Stadium,2015-05-22,2015
145,Shane Watson,3.0,36,2,9.0,SRH,Brabourne Stadium,2015-05-07,2015
146,Sandeep Sharma,4.0,35,0,0.0,KKR,Eden Gardens,2015-05-09,2015
147,Pawan Negi,4.0,35,0,0.0,RR,Chidambaram,2015-05-10,2015
148,Mitchell Starc,4.0,35,0,0.0,DC,M. Chinnaswamy Stadium,2015-05-17,2015
149,Iqbal Abdulla,4.0,35,0,0.0,MI,M. Chinnaswamy Stadium,2015-04-19,2015
150,Morne Morkel,4.0,35,1,24.0,RCB,Eden Gardens,2015-04-11,2015
1,Shane Watson,4.0,61,0,0.0,SRH,M. Chinnaswamy Stadium,2016-05-29,2016
2,Imran Tahir,4.0,59,0,0.0,MI,ACA-VDCA Stadium,2016-05-15,2016
3,Karn Sharma,4.0,57,0,0.0,RCB,M. Chinnaswamy Stadium,2016-04-12,2016
4,Umesh Yadav,4.0,56,1,24.0,RCB,M. Chinnaswamy Stadium,2016-05-02,2016
5,Bhuvneshwar Kumar,4.0,55,2,12.0,RCB,M. Chinnaswamy Stadium,2016-04-12,2016
6,KC Cariappa,3.0,55,0,0.0,RCB,M. Chinnaswamy Stadium,2016-05-18,2016
7,Kane Richardson,4.0,53,1,24.0,GL,Saurashtra Cricket Association Stadium,2016-04-24,2016
8,Chris Jordan,4.0,52,0,0.0,PBKS,IS Bindra Stadium,2016-05-09,2016
9,Andre Russell,4.0,52,1,24.0,MI,Eden Gardens,2016-04-13,2016
10,Tabraiz Shamsi,4.0,51,0,0.0,KKR,M. Chinnaswamy Stadium,2016-05-02,2016
11,Zaheer Khan,4.0,50,1,24.0,RCB,M. Chinnaswamy Stadium,2016-04-17,2016
12,Mohammad Shami,3.1,50,0,0.0,RPS,Arun Jaitley Stadium,2016-05-05,2016
13,Shivil Kaushik,3.0,50,0,0.0,RCB,M. Chinnaswamy Stadium,2016-05-14,2016
14,David Wiese,4.0,49,0,0.0,DC,M. Chinnaswamy Stadium,2016-04-17,2016
15,Sandeep Sharma,4.0,49,2,12.0,RCB,IS Bindra Stadium,2016-05-09,2016
16,Jaydev Unadkat,3.0,49,0,0.0,MI,Wankhede Stadium,2016-04-28,2016
17,Zaheer Khan,4.0,48,0,0.0,GL,Arun Jaitley Stadium,2016-04-27,2016
18,Kyle Abbott,3.0,48,1,18.0,RCB,M. Chinnaswamy Stadium,2016-05-18,2016
19,Ishant Sharma,4.0,47,0,0.0,RCB,Maharashtra Cricket Association's International Stadium,2016-04-22,2016
20,Shane Watson,4.0,46,0,0.0,KKR,Eden Gardens,2016-05-16,2016
21,Mitchell McClenaghan,4.0,46,1,24.0,RCB,Wankhede Stadium,2016-04-20,2016
22,Harshal Patel,4.0,46,1,24.0,RPS,Maharashtra Cricket Association's International Stadium,2016-04-22,2016
23,Dwayne Bravo,3.0,46,0,0.0,RCB,M. Chinnaswamy Stadium,2016-05-14,2016
24,Axar Patel,3.0,46,1,18.0,RCB,M. Chinnaswamy Stadium,2016-05-18,2016
25,Sunil Narine,4.0,45,0,0.0,RCB,M. Chinnaswamy Stadium,2016-05-02,2016
26,Rajat Bhatia,4.0,45,0,0.0,RCB,M. Chinnaswamy Stadium,2016-05-07,2016
27,Kane Richardson,4.0,45,2,12.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2016-04-30,2016
28,Praveen Kumar,4.0,45,2,12.0,RCB,M. Chinnaswamy Stadium,2016-05-14,2016
29,Chris Jordan,4.0,45,3,8.0,SRH,M. Chinnaswamy Stadium,2016-05-29,2016
30,Shadab Jakati,3.0,45,0,0.0,RCB,M. Chinnaswamy Stadium,2016-05-24,2016
31,Dwayne Bravo,4.0,43,0,0.0,RCB,Saurashtra Cricket Association Stadium,2016-04-24,2016
32,Tim Southee,4.0,43,0,0.0,KKR,Eden Gardens,2016-04-13,2016
33,Axar Patel,4.0,43,1,24.0,RPS,ACA-VDCA Stadium,2016-05-21,2016
34,Dwayne Bravo,4.0,43,1,24.0,RPS,Saurashtra Cricket Association Stadium,2016-04-14,2016
35,Mitchell Johnson,4.0,43,1,24.0,MI,IS Bindra Stadium,2016-04-25,2016
36,Chris Jordan,4.0,43,1,24.0,RPS,M. Chinnaswamy Stadium,2016-05-07,2016
37,Adam Milne,4.0,43,1,24.0,SRH,M. Chinnaswamy Stadium,2016-04-12,2016
38,Yuzvendra Chahal,4.0,43,2,12.0,SRH,M. Chinnaswamy Stadium,2016-04-12,2016
39,Carlos Brathwaite,4.0,43,3,8.0,KKR,Arun Jaitley Stadium,2016-04-30,2016
40,Jasprit Bumrah,4.0,42,0,0.0,DC,Arun Jaitley Stadium,2016-04-23,2016
41,Shahbaz Nadeem,4.0,42,0,0.0,MI,ACA-VDCA Stadium,2016-05-15,2016
42,Jasprit Bumrah,4.0,42,1,24.0,GL,Green Park,2016-05-21,2016
43,Amit Mishra,4.0,42,1,24.0,MI,ACA-VDCA Stadium,2016-05-15,2016
44,Yuzvendra Chahal,4.0,42,1,24.0,GL,M. Chinnaswamy Stadium,2016-05-24,2016
45,Iqbal Abdulla,4.0,41,0,0.0,GL,Saurashtra Cricket Association Stadium,2016-04-24,2016
46,Moises Henriques,4.0,41,0,0.0,RCB,M. Chinnaswamy Stadium,2016-04-12,2016
47,Axar Patel,4.0,41,1,24.0,MI,IS Bindra Stadium,2016-04-25,2016
48,Thisara Perera,4.0,41,2,12.0,GL,Maharashtra Cricket Association's International Stadium,2016-04-29,2016
49,Sreenath Aravind,4.0,41,2,12.0,KKR,Eden Gardens,2016-05-16,2016
50,Dhawal Kulkarni,4.0,41,2,12.0,MI,Green Park,2016-05-21,2016
51,Barinder Sran,3.0,41,1,18.0,RCB,M. Chinnaswamy Stadium,2016-05-29,2016
52,Bipul Sharma,4.0,40,0,0.0,MI,Rajiv Gandhi Intl. Cricket Stadium,2016-04-18,2016
53,Shane Watson,4.0,40,0,0.0,MI,Wankhede Stadium,2016-04-20,2016
54,Shadab Jakati,4.0,40,0,0.0,RPS,Saurashtra Cricket Association Stadium,2016-04-14,2016
55,Moises Henriques,4.0,40,1,24.0,RCB,Rajiv Gandhi Intl. Cricket Stadium,2016-04-30,2016
56,James Faulkner,4.0,40,1,24.0,MI,Wankhede Stadium,2016-04-16,2016
57,Dwayne Bravo,4.0,40,1,24.0,DC,Arun Jaitley Stadium,2016-04-27,2016
58,Dwayne Bravo,4.0,40,1,24.0,RPS,Maharashtra Cricket Association's International Stadium,2016-04-29,2016
59,Ashok Dinda,4.0,40,2,12.0,GL,Maharashtra Cricket Association's International Stadium,2016-04-29,2016
60,Iqbal Abdulla,4.0,40,3,8.0,MI,Wankhede Stadium,2016-04-20,2016
61,Marcus Stoinis,4.0,40,3,8.0,DC,IS Bindra Stadium,2016-05-07,2016
62,Mohit Sharma,3.4,40,0,0.0,SRH,IS Bindra Stadium,2016-05-15,2016
63,Moises Henriques,3.0,40,0,0.0,RCB,M. Chinnaswamy Stadium,2016-05-29,2016
64,Thisara Perera,3.0,40,0,0.0,RCB,M. Chinnaswamy Stadium,2016-05-07,2016
65,Dwayne Bravo,4.0,39,0,0.0,KKR,Eden Gardens,2016-05-08,2016
66,Mustafizur Rahman,4.0,39,0,0.0,DC,Rajiv Gandhi Intl. Cricket Stadium,2016-05-12,2016
67,Brad Hogg,4.0,39,0,0.0,DC,Arun Jaitley Stadium,2016-04-30,2016
68,Shakib Al Hasan,4.0,39,0,0.0,RCB,Eden Gardens,2016-05-16,2016
69,Mohit Sharma,4.0,39,0,0.0,KKR,Eden Gardens,2016-05-04,2016
70,James Faulkner,4.0,39,0,0.0,PBKS,IS Bindra Stadium,2016-04-11,2016
71,Mohit Sharma,4.0,39,1,24.0,RPS,ACA-VDCA Stadium,2016-05-21,2016
72,Ishant Sharma,4.0,39,1,24.0,GL,Saurashtra Cricket Association Stadium,2016-04-14,2016
73,Tabraiz Shamsi,4.0,39,1,24.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2016-04-30,2016
74,Trent Boult,4.0,39,1,24.0,GL,Arun Jaitley Stadium,2016-05-27,2016
75,Dwayne Bravo,4.0,39,1,24.0,MI,Wankhede Stadium,2016-04-16,2016
76,Dhawal Kulkarni,4.0,39,1,24.0,RCB,Saurashtra Cricket Association Stadium,2016-04-24,2016
77,Morne Morkel,3.3,39,1,21.0,GL,Green Park,2016-05-19,2016
78,Karn Sharma,3.0,39,0,0.0,KKR,Eden Gardens,2016-05-22,2016
79,Harbhajan Singh,4.0,38,0,0.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2016-04-18,2016
80,Morne Morkel,4.0,38,0,0.0,GL,Eden Gardens,2016-05-08,2016
81,Mitchell McClenaghan,4.0,38,1,24.0,SRH,ACA-VDCA Stadium,2016-05-08,2016
82,Yuzvendra Chahal,4.0,38,1,24.0,KKR,Eden Gardens,2016-05-16,2016
83,Kyle Abbott,4.0,38,1,24.0,RPS,IS Bindra Stadium,2016-04-17,2016
84,Yuzvendra Chahal,4.0,38,1,24.0,RPS,M. Chinnaswamy Stadium,2016-05-07,2016
85,Iqbal Abdulla,4.0,38,2,12.0,GL,M. Chinnaswamy Stadium,2016-05-24,2016
86,Tim Southee,4.0,38,2,12.0,KKR,Wankhede Stadium,2016-04-28,2016
87,Mohit Sharma,4.0,38,3,8.0,MI,IS Bindra Stadium,2016-04-25,2016
88,Mitchell McClenaghan,3.5,38,0,0.0,GL,Green Park,2016-05-21,2016
89,Shane Watson,3.0,38,0,0.0,MI,M. Chinnaswamy Stadium,2016-05-11,2016
90,Shane Watson,3.0,38,1,18.0,KKR,M. Chinnaswamy Stadium,2016-05-02,2016
91,Shakib Al Hasan,3.0,38,1,18.0,GL,Eden Gardens,2016-05-08,2016
92,Ravindra Jadeja,4.0,37,0,0.0,RPS,Maharashtra Cricket Association's International Stadium,2016-04-29,2016
93,Brad Hogg,4.0,37,0,0.0,MI,Eden Gardens,2016-04-13,2016
94,Varun Aaron,4.0,37,0,0.0,MI,Wankhede Stadium,2016-04-20,2016
95,Ravichandran Ashwin,4.0,37,0,0.0,GL,Maharashtra Cricket Association's International Stadium,2016-04-29,2016
96,Amit Mishra,4.0,37,0,0.0,PBKS,IS Bindra Stadium,2016-05-07,2016
97,Irfan Pathan,4.0,37,0,0.0,PBKS,ACA-VDCA Stadium,2016-05-21,2016
98,Praveen Kumar,4.0,37,0,0.0,RPS,Maharashtra Cricket Association's International Stadium,2016-04-29,2016
99,Jayant Yadav,4.0,37,0,0.0,SRH,Shaheed Veer Narayan Singh International Cricket Stadium,2016-05-20,2016
100,Bhuvneshwar Kumar,4.0,37,1,24.0,PBKS,Rajiv Gandhi Intl. Cricket Stadium,2016-04-23,2016
101,Kuldeep Yadav,4.0,37,1,24.0,MI,Eden Gardens,2016-04-13,2016
102,Mustafizur Rahman,4.0,37,1,24.0,RCB,M. Chinnaswamy Stadium,2016-05-29,2016
103,KC Cariappa,4.0,37,1,24.0,DC,IS Bindra Stadium,2016-05-07,2016
104,RP Singh,4.0,37,1,24.0,RCB,M. Chinnaswamy Stadium,2016-05-07,2016
105,Dwayne Smith,4.0,37,2,12.0,MI,Green Park,2016-05-21,2016
106,Varun Aaron,3.4,37,2,11.0,MI,M. Chinnaswamy Stadium,2016-05-11,2016
107,Parveez Rasool,3.0,37,0,0.0,RPS,M. Chinnaswamy Stadium,2016-05-07,2016
108,Chris Jordan,3.0,37,0,0.0,MI,M. Chinnaswamy Stadium,2016-05-11,2016
109,KC Cariappa,4.0,36,0,0.0,MI,ACA-VDCA Stadium,2016-05-13,2016
110,Sandeep Sharma,4.0,36,1,24.0,DC,IS Bindra Stadium,2016-05-07,2016
111,Barinder Sran,4.0,36,1,24.0,GL,Saurashtra Cricket Association Stadium,2016-04-21,2016
112,Tabraiz Shamsi,4.0,36,1,24.0,RPS,Maharashtra Cricket Association's International Stadium,2016-04-22,2016
113,Amit Mishra,4.0,36,1,24.0,KKR,Arun Jaitley Stadium,2016-04-30,2016
114,Barinder Sran,4.0,36,1,24.0,RCB,Rajiv Gandhi Intl. Cricket Stadium,2016-04-30,2016
115,Nathan Coulter-Nile,4.0,36,1,24.0,SRH,Shaheed Veer Narayan Singh International Cricket Stadium,2016-05-20,2016
116,Bhuvneshwar Kumar,4.0,36,1,24.0,RCB,Rajiv Gandhi Intl. Cricket Stadium,2016-04-30,2016
117,Harbhajan Singh,4.0,36,1,24.0,GL,Green Park,2016-05-21,2016
118,Ishant Sharma,4.0,36,2,12.0,MI,Wankhede Stadium,2016-04-09,2016
119,Murugan Ashwin,4.0,36,3,8.0,PBKS,IS Bindra Stadium,2016-04-17,2016
120,Albie Morkel,3.0,36,2,9.0,KKR,Maharashtra Cricket Association's International Stadium,2016-04-24,2016
121,Jasprit Bumrah,4.0,35,0,0.0,SRH,ACA-VDCA Stadium,2016-05-08,2016
122,Tim Southee,4.0,35,0,0.0,RPS,Maharashtra Cricket Association's International Stadium,2016-05-01,2016
123,Tim Southee,4.0,35,0,0.0,SRH,ACA-VDCA Stadium,2016-05-08,2016
124,Jason Holder,4.0,35,0,0.0,DC,Arun Jaitley Stadium,2016-04-30,2016
125,Thisara Perera,4.0,35,0,0.0,MI,Maharashtra Cricket Association's International Stadium,2016-05-01,2016
126,Sunil Narine,4.0,35,0,0.0,SRH,Arun Jaitley Stadium,2016-05-25,2016
127,Yuzvendra Chahal,4.0,35,1,24.0,SRH,M. Chinnaswamy Stadium,2016-05-29,2016
128,Rishi Dhawan,4.0,35,1,24.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2016-04-23,2016
129,Sandeep Sharma,4.0,35,1,24.0,SRH,IS Bindra Stadium,2016-05-15,2016
130,Mitchell Johnson,4.0,35,1,24.0,GL,IS Bindra Stadium,2016-04-11,2016
131,Mitchell McClenaghan,4.0,35,1,24.0,RCB,M. Chinnaswamy Stadium,2016-05-11,2016
132,Pradeep Sahu,4.0,35,1,24.0,GL,IS Bindra Stadium,2016-04-11,2016
133,Adam Zampa,4.0,35,2,12.0,RCB,M. Chinnaswamy Stadium,2016-05-07,2016
134,Chris Morris,4.0,35,2,12.0,GL,Arun Jaitley Stadium,2016-04-27,2016
135,Ben Cutting,4.0,35,2,12.0,RCB,M. Chinnaswamy Stadium,2016-05-29,2016
136,Morne Morkel,4.0,35,2,12.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2016-04-16,2016
137,Kuldeep Yadav,4.0,35,3,8.0,SRH,Arun Jaitley Stadium,2016-05-25,2016
138,Pradeep Sahu,3.0,35,0,0.0,MI,IS Bindra Stadium,2016-04-25,2016
139,Marcus Stoinis,3.0,35,0,0.0,RCB,IS Bindra Stadium,2016-05-09,2016
140,Ankit Rajpoot,3.0,35,1,18.0,GL,Green Park,2016-05-19,2016
141,Ashish Nehra,2.5,35,0,0.0,PBKS,IS Bindra Stadium,2016-05-15,2016
142,Ravichandran Ashwin,4.0,34,0,0.0,DC,Arun Jaitley Stadium,2016-05-05,2016
143,Jasprit Bumrah,4.0,34,0,0.0,KKR,Wankhede Stadium,2016-04-28,2016
144,Varun Aaron,4.0,34,0,0.0,KKR,M. Chinnaswamy Stadium,2016-05-02,2016
145,Suresh Raina,4.0,34,0,0.0,DC,Saurashtra Cricket Association Stadium,2016-05-03,2016
146,Ravindra Jadeja,4.0,34,0,0.0,RCB,M. Chinnaswamy Stadium,2016-05-14,2016
147,Sunil Narine,4.0,34,1,24.0,RCB,Eden Gardens,2016-05-16,2016
148,Mustafizur Rahman,4.0,34,1,24.0,RCB,Rajiv Gandhi Intl. Cricket Stadium,2016-04-30,2016
149,Ashok Dinda,4.0,34,1,24.0,DC,Arun Jaitley Stadium,2016-05-05,2016
150,Harbhajan Singh,4.0,34,1,24.0,DC,ACA-VDCA Stadium,2016-05-15,2016
1,Kagiso Rabada,4.0,59,0,0.0,SRH,Arun Jaitley Stadium,2017-05-02,2017
2,Pat Cummins,4.0,59,0,0.0,MI,Arun Jaitley Stadium,2017-05-06,2017
3,Lasith Malinga,4.0,58,0,0.0,PBKS,Holkar Cricket Stadium,2017-04-20,2017
4,Ishant Sharma,4.0,58,0,0.0,MI,Holkar Cricket Stadium,2017-04-20,2017
5,Ravindra Jadeja,4.0,57,0,0.0,RCB,Saurashtra Cricket Association Stadium,2017-04-18,2017
6,Ashok Dinda,4.0,57,0,0.0,MI,Maharashtra Cricket Association's International Stadium,2017-04-06,2017
7,Mohit Sharma,4.0,57,2,12.0,MI,Wankhede Stadium,2017-05-11,2017
8,Aniket Choudhary,4.0,55,1,24.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2017-04-05,2017
9,Mitchell McClenaghan,4.0,54,1,24.0,PBKS,Wankhede Stadium,2017-05-11,2017
10,Umesh Yadav,4.0,53,1,24.0,DC,Arun Jaitley Stadium,2017-04-17,2017
11,Sreenath Aravind,4.0,53,1,24.0,GL,Saurashtra Cricket Association Stadium,2017-04-18,2017
12,Imran Tahir,4.0,53,1,24.0,GL,Saurashtra Cricket Association Stadium,2017-04-14,2017
13,Mitchell McClenaghan,4.0,51,1,24.0,KKR,Wankhede Stadium,2017-04-09,2017
14,Lasith Malinga,4.0,51,1,24.0,GL,Wankhede Stadium,2017-04-16,2017
15,Praveen Kumar,4.0,51,1,24.0,RPS,Saurashtra Cricket Association Stadium,2017-04-14,2017
16,Mitchell McClenaghan,4.0,50,0,0.0,GL,Saurashtra Cricket Association Stadium,2017-04-29,2017
17,Shardul Thakur,4.0,50,0,0.0,SRH,Maharashtra Cricket Association's International Stadium,2017-04-22,2017
18,Chris Woakes,4.0,49,2,12.0,SRH,Eden Gardens,2017-04-15,2017
19,Imran Tahir,4.0,48,0,0.0,KKR,Maharashtra Cricket Association's International Stadium,2017-04-26,2017
20,Basil Thampi,4.0,48,1,24.0,PBKS,IS Bindra Stadium,2017-05-07,2017
21,Mohit Sharma,4.0,47,0,0.0,RCB,Holkar Cricket Stadium,2017-04-10,2017
22,Trent Boult,3.5,47,0,0.0,MI,Wankhede Stadium,2017-04-09,2017
23,Ashish Nehra,4.0,46,1,24.0,MI,Wankhede Stadium,2017-04-12,2017
24,Chris Woakes,4.0,46,1,24.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2017-04-30,2017
25,Mitchell McClenaghan,4.0,46,1,24.0,RPS,Wankhede Stadium,2017-05-16,2017
26,Mitchell McClenaghan,4.0,46,2,12.0,PBKS,Holkar Cricket Stadium,2017-04-20,2017
27,Lasith Malinga,4.0,45,0,0.0,PBKS,Wankhede Stadium,2017-05-11,2017
28,Jasprit Bumrah,4.0,45,0,0.0,GL,Wankhede Stadium,2017-04-16,2017
29,Adam Zampa,4.0,45,1,24.0,DC,Maharashtra Cricket Association's International Stadium,2017-04-11,2017
30,Varun Aaron,4.0,45,2,12.0,DC,Arun Jaitley Stadium,2017-04-15,2017
31,Harbhajan Singh,3.0,45,0,0.0,PBKS,Wankhede Stadium,2017-05-11,2017
32,Siddarth Kaul,3.0,45,0,0.0,RPS,Maharashtra Cricket Association's International Stadium,2017-04-22,2017
33,Lockie Ferguson,4.0,44,0,0.0,GL,Saurashtra Cricket Association Stadium,2017-04-14,2017
34,Basil Thampi,4.0,44,0,0.0,PBKS,Saurashtra Cricket Association Stadium,2017-04-23,2017
35,Basil Thampi,4.0,44,1,24.0,KKR,Eden Gardens,2017-04-21,2017
36,Shane Watson,4.0,44,1,24.0,RPS,M. Chinnaswamy Stadium,2017-04-16,2017
37,Kuldeep Yadav,4.0,43,0,0.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2017-04-30,2017
38,Varun Aaron,4.0,43,0,0.0,GL,IS Bindra Stadium,2017-05-07,2017
39,James Faulkner,4.0,43,0,0.0,PBKS,IS Bindra Stadium,2017-05-07,2017
40,Adam Milne,4.0,43,1,24.0,GL,Saurashtra Cricket Association Stadium,2017-04-18,2017
41,Pradeep Sangwan,4.0,43,1,24.0,DC,Arun Jaitley Stadium,2017-05-04,2017
42,Shane Watson,4.0,43,1,24.0,PBKS,M. Chinnaswamy Stadium,2017-05-05,2017
43,Harshal Patel,4.0,43,3,8.0,DC,Arun Jaitley Stadium,2017-05-14,2017
44,Basil Thampi,3.4,43,1,22.0,DC,Green Park,2017-05-10,2017
45,Mohammed Siraj,4.0,42,0,0.0,RPS,Maharashtra Cricket Association's International Stadium,2017-04-22,2017
46,Sunil Narine,4.0,42,0,0.0,GL,Eden Gardens,2017-04-21,2017
47,KC Cariappa,4.0,42,0,0.0,SRH,IS Bindra Stadium,2017-04-28,2017
48,Shubham Agarwal,4.0,42,1,24.0,PBKS,Saurashtra Cricket Association Stadium,2017-04-23,2017
49,Mitchell McClenaghan,4.0,42,1,24.0,SRH,Wankhede Stadium,2017-04-12,2017
50,Sandeep Sharma,4.0,42,1,24.0,MI,Wankhede Stadium,2017-05-11,2017
51,Rashid Khan,4.0,42,2,12.0,PBKS,Rajiv Gandhi Intl. Cricket Stadium,2017-04-17,2017
52,Ashish Nehra,4.0,42,2,12.0,RCB,Rajiv Gandhi Intl. Cricket Stadium,2017-04-05,2017
53,Ashish Nehra,4.0,42,3,8.0,PBKS,IS Bindra Stadium,2017-04-28,2017
54,Dhawal Kulkarni,2.5,42,0,0.0,KKR,Saurashtra Cricket Association Stadium,2017-04-07,2017
55,Billy Stanlake,4.0,41,0,0.0,PBKS,Holkar Cricket Stadium,2017-04-10,2017
56,Ben Stokes,4.0,41,0,0.0,DC,Maharashtra Cricket Association's International Stadium,2017-04-11,2017
57,Ishant Sharma,4.0,41,0,0.0,SRH,IS Bindra Stadium,2017-04-28,2017
58,Sandeep Sharma,4.0,41,1,24.0,DC,Arun Jaitley Stadium,2017-04-15,2017
59,Jaydev Unadkat,4.0,41,1,24.0,SRH,Maharashtra Cricket Association's International Stadium,2017-04-22,2017
60,Ben Cutting,4.0,41,1,24.0,KKR,Eden Gardens,2017-04-15,2017
61,Mohammed Siraj,4.0,41,2,12.0,DC,Arun Jaitley Stadium,2017-05-02,2017
62,Nathan Coulter-Nile,3.2,41,2,10.0,GL,Eden Gardens,2017-04-21,2017
63,Shane Watson,3.0,41,0,0.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2017-04-05,2017
64,Angelo Mathews,3.0,41,0,0.0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2017-04-19,2017
65,Nathan Coulter-Nile,3.0,41,0,0.0,RPS,Eden Gardens,2017-05-03,2017
66,Umesh Yadav,4.0,40,0,0.0,MI,Eden Gardens,2017-05-13,2017
67,Basil Thampi,4.0,40,1,24.0,DC,Arun Jaitley Stadium,2017-05-04,2017
68,Trent Boult,4.0,40,1,24.0,GL,Saurashtra Cricket Association Stadium,2017-04-07,2017
69,Ravindra Jadeja,4.0,40,1,24.0,RPS,Saurashtra Cricket Association Stadium,2017-04-14,2017
70,Sandeep Sharma,4.0,40,2,12.0,GL,Saurashtra Cricket Association Stadium,2017-04-23,2017
71,Jaydev Unadkat,4.0,40,2,12.0,MI,Wankhede Stadium,2017-04-24,2017
72,Mohammad Shami,3.0,40,0,0.0,GL,Arun Jaitley Stadium,2017-05-04,2017
73,Samuel Badree,3.0,40,0,0.0,KKR,M. Chinnaswamy Stadium,2017-05-07,2017
